Subject,Institution,Course Name,Course Url,Duration,Provider
Education & Teaching Courses,Learning Online: Communicating and Collaborating,https://classcentral.com/course/learning-and-collaborating-5015
Education & Teaching Courses,Leaders of Learning,https://classcentral.com/course/edx-leaders-of-learning-2027
Education & Teaching Courses,Cómo educar teniendo en cuenta la muerte,https://classcentral.com/course/edx-como-educar-teniendo-en-cuenta-la-muerte-18143
Education & Teaching Courses,Modelli di insegnamento nella ricerca educativa,https://classcentral.com/course/edx-modelli-di-insegnamento-nella-ricerca-educativa-11405
Education & Teaching Courses,Teaching Character and Creating Positive Classrooms,https://classcentral.com/course/teaching-character-866
Health & Medicine Courses,Understanding Multiple Sclerosis (MS),https://classcentral.com/course/independent-understanding-multiple-sclerosis-ms-13338
Health & Medicine Courses,Understanding Medical Research: Your Facebook Friend is Wrong,https://classcentral.com/course/medical-research-19515
Health & Medicine Courses,"Nutrition, Heart Disease and Diabetes",https://classcentral.com/course/edx-nutrition-heart-disease-and-diabetes-11592
Health & Medicine Courses,The Musculoskeletal System: The Science of Staying Active into Old Age,https://classcentral.com/course/musculoskeletal-6738
Health & Medicine Courses,Nutrition and Health: Macronutrients and Overnutrition,https://classcentral.com/course/edx-nutrition-and-health-macronutrients-and-overnutrition-2154
Personal Development Courses,Creative Writing: The Craft of Style,https://classcentral.com/course/craft-of-style-5621
Personal Development Courses,Successful Career Development,https://classcentral.com/course/career-advancement-7018
Personal Development Courses,Creative Writing: The Craft of Character,https://classcentral.com/course/craft-of-character-5624
Personal Development Courses,Teamwork Skills: Communicating Effectively in Groups,https://classcentral.com/course/teamwork-skills-effective-communication-9661
Personal Development Courses,Communicating and Negotiating in a Dynamic Global World,https://classcentral.com/course/edx-communicating-and-negotiating-in-a-dynamic-global-world-16918
Personal Development Courses,Introduzione al Debate,https://classcentral.com/course/polimi-open-knowledge-introduzione-al-debate-17164
Science Courses,Mountains 101,https://classcentral.com/course/mountains-101-7455
Engineering Courses,Differential Equations for Engineers,https://classcentral.com/course/differential-equations-engineers-13258
Engineering Courses,Pronóstico de la generación de energía eólica y solar fotovoltaica,https://classcentral.com/course/edx-pronostico-de-la-generacion-de-energia-eolica-y-solar-fotovoltaica-19544
Engineering Courses,Vector Calculus for Engineers,https://classcentral.com/course/vector-calculus-engineers-17387
Engineering Courses,Introduction to Engineering Mechanics,https://classcentral.com/course/statics1-564
Engineering Courses,Cartography,https://classcentral.com/course/independent-cartography-8812
Engineering Courses,Mechanics of Materials I: Fundamentals of Stress & Strain and Axial Loading,https://classcentral.com/course/mechanics-1-5031
Social Sciences Courses,An Introduction to American Law,https://classcentral.com/course/americanlaw-2872
Social Sciences Courses,Computational Social Science Capstone Project,https://classcentral.com/course/css-capstone-17985
Social Sciences Courses,Constitutional Interpretation,https://classcentral.com/course/edx-constitutional-interpretation-13427
Social Sciences Courses,The Science of Well-Being,https://classcentral.com/course/the-science-of-well-being-10346
Education & Teaching Courses,Learning Online: Managing Your Online Identity,https://classcentral.com/course/online-identity-5018
Education & Teaching Courses,IT Fundamentals for Business Professionals: Software development,https://classcentral.com/course/edx-it-fundamentals-for-business-professionals-software-development-3788
Education & Teaching Courses,La protección del menor,https://classcentral.com/course/edx-la-proteccion-del-menor-8280
Health & Medicine Courses,Mindfulness for Wellbeing and Peak Performance,https://classcentral.com/course/mindfulness-wellbeing-performance-3714
Health & Medicine Courses,Nutrition and Cancer,https://classcentral.com/course/edx-nutrition-and-cancer-11591
Health & Medicine Courses,Discover Dentistry,https://classcentral.com/course/discover-dentistry-1249
Health & Medicine Courses,Nutrition and Health: Micronutrients and Malnutrition,https://classcentral.com/course/edx-nutrition-and-health-micronutrients-and-malnutrition-3643
Health & Medicine Courses,Food as Medicine,https://classcentral.com/course/food-as-medicine-5742
Health & Medicine Courses,Nutrition and Health: Food Risks,https://classcentral.com/course/edx-nutrition-and-health-food-risks-5157
Health & Medicine Courses,End of Life Care: Challenges and Innovation,https://classcentral.com/course/end-of-life-care-16932
Personal Development Courses,Power Onboarding,https://classcentral.com/course/poweronboarding-2256
Personal Development Courses,Communication in the 21st Century Workplace,https://classcentral.com/course/21stcencom-2723
Personal Development Courses,The Art of Negotiation,https://classcentral.com/course/artofnegotiation-2725
Personal Development Courses,"Trabaja inteligentemente, no más duro: Gestión del tiempo para la productividad personal y profesional",https://classcentral.com/course/trabaja-inteligentemente-4652
Personal Development Courses,La comunicación laboral en el siglo XXI,https://classcentral.com/course/comunicacion-trabajo-4655
Science Courses,Nutrition and Health: Human Microbiome,https://classcentral.com/course/edx-nutrition-and-health-human-microbiome-9565
Science Courses,Forensic Facial Reconstruction: Finding Mr. X,https://classcentral.com/course/forensic-facial-reconstruction-7641
Science Courses,Pronóstico de la generación de energía eólica y solar fotovoltaica,https://classcentral.com/course/edx-pronostico-de-la-generacion-de-energia-eolica-y-solar-fotovoltaica-19544
Science Courses,Medical Parasitology|医学寄生虫学,https://classcentral.com/course/edx-medical-parasitology--19192
Engineering Courses,Technical Report Writing for Engineers,https://classcentral.com/course/technical-report-writing-for-engineers-9087
Engineering Courses,Applications in Engineering Mechanics,https://classcentral.com/course/statics2-1148
Engineering Courses,Introduction to Indoor Air Quality,https://classcentral.com/course/intro-indoor-air-quality-9706
Engineering Courses,Building a Future with Robots,https://classcentral.com/course/robotic-future-6721
Health & Medicine Courses,Bioseguridad y equipo de protección para la prevención de COVID-19,https://classcentral.com/course/edx-bioseguridad-y-equipo-de-proteccion-para-la-prevencion-de-covid-19-20375
Health & Medicine Courses,De-Mystifying Mindfulness,https://classcentral.com/course/mindfulness-6951
Health & Medicine Courses,Medicine and the Arts: Humanising Healthcare,https://classcentral.com/course/medicine-and-the-arts-3015
Science Courses,Extinctions: Past and Present,https://classcentral.com/course/extinctions-past-present-8004
Science Courses,Introduction to Complexity,https://classcentral.com/course/complexity-explorer-introduction-to-complexity-557
Science Courses,Dino 101: Dinosaur Paleobiology,https://classcentral.com/course/dino101-1057
Science Courses,The Science of Gastronomy,https://classcentral.com/course/scigast-519
Science Courses,Quantum Mechanics for Everyone,https://classcentral.com/course/edx-quantum-mechanics-for-everyone-8284
Science Courses,Introduction to Biology - The Secret of Life,https://classcentral.com/course/edx-introduction-to-biology-the-secret-of-life-637
Science Courses,Ecology and Wildlife Conservation,https://classcentral.com/course/ecology-and-wildlife-conservation-13667
Science Courses,Introduction to Animal Behaviour,https://classcentral.com/course/edx-introduction-to-animal-behaviour-6033
Science Courses,Molecular Biology - Part 1: DNA Replication and Repair,https://classcentral.com/course/edx-molecular-biology-part-1-dna-replication-and-repair-2907
Science Courses,The Science of the Solar System,https://classcentral.com/course/solarsystem-1813
Programming Courses,Programming for Everybody (Getting Started with Python),https://classcentral.com/course/python-4319
Engineering Courses,Introducción a la energía solar fotovoltaica: El módulo fotovoltaico,https://classcentral.com/course/edx-introduccion-a-la-energia-solar-fotovoltaica-el-modulo-fotovoltaico-11841
Engineering Courses,Introducción a los encofrados y las cimbras en obra civil y edificación,https://classcentral.com/course/edx-introduccion-a-los-encofrados-y-las-cimbras-en-obra-civil-y-edificacion-11880
Engineering Courses,Circuits and Electronics 1: Basic Circuit Analysis,https://classcentral.com/course/edx-circuits-and-electronics-1-basic-circuit-analysis-444
Engineering Courses,Do-It-Yourself  Geo Apps,https://classcentral.com/course/independent-do-it-yourself-geo-apps-7986
Health & Medicine Courses,Introducción a la Regulación Emocional basada en Mindfulness,https://classcentral.com/course/edx-introduccion-a-la-regulacion-emocional-basada-en-mindfulness-13432
Health & Medicine Courses,Anatomy: Know Your Abdomen,https://classcentral.com/course/anatomy-know-your-abdomen-5008
Science Courses,The Science of Everyday Thinking,https://classcentral.com/course/edx-the-science-of-everyday-thinking-1332
Science Courses,Vital Signs: Understanding What the Body Is Telling Us,https://classcentral.com/course/vitalsigns-1887
Science Courses,Best Practices for Biomedical Research Data Management (HE),https://classcentral.com/course/canvas-network-best-practices-for-biomedical-research-data-management-he-10172
Science Courses,Introducción a la genética y la evolución,https://classcentral.com/course/edx-introduccion-a-la-genetica-y-la-evolucion-8591
Science Courses,Introducción a la Estructura de la Materia,https://classcentral.com/course/edx-introduccion-a-la-estructura-de-la-materia-3066
Science Courses,Atmospheric Chemistry: Planets and Life Beyond Earth,https://classcentral.com/course/atmospheric-chemistry-planets-and-life-beyond-ear-12703
Programming Courses,Python Data Structures,https://classcentral.com/course/python-data-4174
Programming Courses,Using Python to Access Web Data,https://classcentral.com/course/python-network-data-4343
Programming Courses,An Introduction to Interactive Programming in Python (Part 1),https://classcentral.com/course/interactivepython1-408
Programming Courses,Using Databases with Python,https://classcentral.com/course/python-databases-4272
Programming Courses,Python for Everybody,https://classcentral.com/course/python-18625
Programming Courses,Introduction to Programming with MATLAB,https://classcentral.com/course/matlab-3396
Engineering Courses,Engineering Systems in Motion: Dynamics of Particles and Bodies in 2D Motion,https://classcentral.com/course/dynamics-7788
Engineering Courses,Advanced Engineering Systems in Motion: Dynamics of Three Dimensional (3D) Motion,https://classcentral.com/course/3dmotion-2064
Engineering Courses,Mechanics of Materials II: Thin-Walled Pressure Vessels and Torsion,https://classcentral.com/course/mechanics2-5385
Engineering Courses,Mechanics of Materials III: Beam Bending,https://classcentral.com/course/beam-bending-6184
Engineering Courses,Artificial Intelligence for Robotics,https://classcentral.com/course/udacity-artificial-intelligence-for-robotics-319
Engineering Courses,Mastering Statics,https://classcentral.com/course/mastering-statics-13737
Humanities Courses,Academic Writing,https://classcentral.com/course/swayam-academic-writing-13881
Health & Medicine Courses,Riesgo biológico y bioseguridad en el entorno laboral,https://classcentral.com/course/edx-riesgo-biologico-y-bioseguridad-en-el-entorno-laboral-20325
Health & Medicine Courses,FlashDiet: Aprende a comer sano,https://classcentral.com/course/edx-flashdiet-aprende-a-comer-sano-8631
Health & Medicine Courses,Young People and Their Mental Health,https://classcentral.com/course/young-people-mental-health-9491
Health & Medicine Courses,Functional Foods and Nutraceuticals,https://classcentral.com/course/swayam-functional-foods-and-nutraceuticals-14069
Health & Medicine Courses,Health Concepts in Chinese Medicine,https://classcentral.com/course/health-concepts-chinese-medicine-9496
Health & Medicine Courses,Stanford Introduction to Food and Health,https://classcentral.com/course/food-and-health-5057
Health & Medicine Courses,Improving Healthcare Through Clinical Research,https://classcentral.com/course/clinical-research-4046
Science Courses,Sheep in the Land of Fire and Ice,https://classcentral.com/course/edx-sheep-in-the-land-of-fire-and-ice-13245
Science Courses,Introduction to Genetics and Evolution,https://classcentral.com/course/geneticsevolution-381
Science Courses,Astrobiology and the Search for Extraterrestrial Life,https://classcentral.com/course/astrobio-415
Programming Courses,Python and Statistics for Financial Analysis,https://classcentral.com/course/python-statistics-financial-analysis-12648
Programming Courses,ANIMATIONs,https://classcentral.com/course/swayam-animations-13880
Programming Courses,Computing in Python I: Fundamentals and Procedural Programming,https://classcentral.com/course/edx-computing-in-python-i-fundamentals-and-procedural-programming-11469
Programming Courses,Learn to Program: The Fundamentals,https://classcentral.com/course/programming1-385
Programming Courses,Python: Aprender a programar,https://classcentral.com/course/edx-python-aprender-a-programar-20077
Programming Courses,An Introduction to Interactive Programming in Python (Part 2),https://classcentral.com/course/interactivepython2-3196
Programming Courses,Computing in Python IV: Objects & Algorithms,https://classcentral.com/course/edx-computing-in-python-iv-objects-algorithms-11472
Engineering Courses,The Art of Structural Engineering: Vaults,https://classcentral.com/course/edx-the-art-of-structural-engineering-vaults-12040
Engineering Courses,"Mechanics of Materials IV: Deflections, Buckling, Combined Loading & Failure Theories",https://classcentral.com/course/materials-structures-6188
Engineering Courses,"Principle of Semiconductor Devices Part I: Semiconductors, PN Junctions and Bipolar Junction Transistors",https://classcentral.com/course/edx-principle-of-semiconductor-devices-part-i-semiconductors-pn-junctions-and-bipolar-junction-transistors-11365
Engineering Courses,Maps and the Geospatial Revolution,https://classcentral.com/course/maps-676
Engineering Courses,Embedded Systems - Shape The World: Microcontroller Input/Output,https://classcentral.com/course/edx-embedded-systems-shape-the-world-microcontroller-input-output-1484
Humanities Courses,English for the Workplace,https://classcentral.com/course/workplace-english-6911
Humanities Courses,Exploring English: Language and Culture,https://classcentral.com/course/explore-english-language-culture-2135
Humanities Courses,A Life of Happiness and Fulfillment,https://classcentral.com/course/happiness-2860
Humanities Courses,Exploring English: Shakespeare,https://classcentral.com/course/explore-english-shakespeare-4847
Health & Medicine Courses,Child Nutrition and Cooking,https://classcentral.com/course/childnutrition-816
Health & Medicine Courses,Buddhism and Modern Psychology,https://classcentral.com/course/science-of-meditation-1355
Health & Medicine Courses,"Viruses & How to Beat Them: Cells, Immunity, Vaccines",https://classcentral.com/course/edx-viruses-how-to-beat-them-cells-immunity-vaccines-9364
Health & Medicine Courses,Positive Psychiatry and Mental Health,https://classcentral.com/course/positive-psychiatry-8783
Health & Medicine Courses,Epidemiology: The Basic Science of Public Health,https://classcentral.com/course/epidemiology-733
Health & Medicine Courses,The Addicted Brain,https://classcentral.com/course/addictedbrain-1403
Health & Medicine Courses,Causes of Human Disease: Nutrition and Environment,https://classcentral.com/course/human-disease-lifestyle-environment-9026
Science Courses,Técnicas Cuantitativas y Cualitativas para la Investigación,https://classcentral.com/course/edx-tecnicas-cuantitativas-y-cualitativas-para-la-investigacion-6601
Science Courses,How Things Work: An Introduction to Physics,https://classcentral.com/course/how-things-work-431
Science Courses,Paleontology: Theropod Dinosaurs and the Origin of Birds,https://classcentral.com/course/theropods-birds-5236
Science Courses,Medical Neuroscience,https://classcentral.com/course/medicalneuro-384
Science Courses,Introductory Human Physiology,https://classcentral.com/course/humanphysio-380
Science Courses,Understanding the Brain: The Neurobiology of Everyday Life,https://classcentral.com/course/neurobio-1606
Engineering Courses,Fundamentals of GIS,https://classcentral.com/course/intro-gis-5489
Engineering Courses,Municipal Solid Waste Management in Developing Countries,https://classcentral.com/course/mswm-4080
Engineering Courses,Fundamentos de Mecánica para Ingeniería,https://classcentral.com/course/edx-fundamentos-de-mecanica-para-ingenieria-3064
Engineering Courses,Introduction to Aerospace Engineering: Astronautics and Human Spaceflight,https://classcentral.com/course/edx-introduction-to-aerospace-engineering-astronautics-and-human-spaceflight-3042
Engineering Courses,Robotics: Aerial Robotics,https://classcentral.com/course/robotics-flight-5025
Engineering Courses,Autonomous Navigation for Flying Robots,https://classcentral.com/course/edx-autonomous-navigation-for-flying-robots-1911
Humanities Courses,How to Succeed at: Writing Applications,https://classcentral.com/course/writing-applications-2248
Humanities Courses,Basic Spanish 1: Getting Started,https://classcentral.com/course/edx-basic-spanish-1-getting-started-3698
Humanities Courses,Introduction to Dutch,https://classcentral.com/course/dutch-3014
Humanities Courses,HOPE: Human Odyssey to Political Existentialism,https://classcentral.com/course/edx-hope-human-odyssey-to-political-existentialism-11584
Humanities Courses,Modern & Contemporary American Poetry (“ModPo”),https://classcentral.com/course/modpo-356
Health & Medicine Courses,Health Technology Assessment: Choosing Which Treatments Get Funded,https://classcentral.com/course/hta-4966
Health & Medicine Courses,Food Science and Nutrition: From the Farm to You,https://classcentral.com/course/food-science-and-nutrition-18182
Health & Medicine Courses,Riñones: conoce sus funciones para mejorar tu salud y calidad de vida,https://classcentral.com/course/edx-rinones-conoce-sus-funciones-para-mejorar-tu-salud-y-calidad-de-vida-3919
Health & Medicine Courses,Measuring and Valuing Health,https://classcentral.com/course/valuing-health-3011
Health & Medicine Courses,Mechanical Ventilation for COVID-19,https://classcentral.com/course/edx-mechanical-ventilation-for-covid-19-19347
Business Courses,Six Sigma: Define and Measure,https://classcentral.com/course/edx-six-sigma-define-and-measure-8450
Science Courses,"Biochemistry: Biomolecules, Methods, and Mechanisms",https://classcentral.com/course/edx-biochemistry-biomolecules-methods-and-mechanisms-12585
Science Courses,Paleontology: Ancient Marine Reptiles,https://classcentral.com/course/ancient-marine-reptiles-5235
Science Courses,Introduction to Neuroeconomics: How the Brain Makes Decisions,https://classcentral.com/course/neuroec-1387
Science Courses,Understanding Einstein: The Special Theory of Relativity,https://classcentral.com/course/einstein-765
Science Courses,Organic Chemistry 1,https://classcentral.com/course/swayam-organic-chemistry-1-14221
Engineering Courses,Hydraulique fluviale 1 - Écoulements à surface libre,https://classcentral.com/course/edx-hydraulique-fluviale-1-ecoulements-a-surface-libre-8524
Engineering Courses,Begin Robotics,https://classcentral.com/course/begin-robotics-3410
Engineering Courses,Introduction to solar cells,https://classcentral.com/course/solar-cells-9050
Engineering Courses,Codificación de audio: Más allá del MP3,https://classcentral.com/course/edx-codificacion-de-audio-mas-alla-del-mp3-8727
Engineering Courses,Reacciones rédox en la industria y la naturaleza,https://classcentral.com/course/edx-reacciones-redox-en-la-industria-y-la-naturaleza-16859
Engineering Courses,Sports and Building Aerodynamics,https://classcentral.com/course/spobuildaerodynamics-1392
Humanities Courses,Literature of the English Country House,https://classcentral.com/course/country-house-literature-2028
Humanities Courses,Tsinghua Chinese: Start Talking with 1.3 Billion People,https://classcentral.com/course/edx-tsinghua-chinese-start-talking-with-1-3-billion-people-5426
Humanities Courses,Introduction to Philosophy,https://classcentral.com/course/introphil-418
Humanities Courses,Basic Spanish 3: Getting there,https://classcentral.com/course/edx-basic-spanish-3-getting-there-17850
Humanities Courses,Basic Spanish 2: One Step Further,https://classcentral.com/course/edx-basic-spanish-2-one-step-further-8672
Humanities Courses,Upper-Intermediate English: Business,https://classcentral.com/course/edx-upper-intermediate-english-business-11800
Humanities Courses,Society and Media-2021,https://classcentral.com/course/swayam-society-and-media-2021-14291
Health & Medicine Courses,Cómo vivir una vida saludable y activa,https://classcentral.com/course/edx-como-vivir-una-vida-saludable-y-activa-9046
Health & Medicine Courses,Severe to Profound Intellectual Disability: Circles of Care and Education,https://classcentral.com/course/severe-to-profound-intellectual-disabili-15206
Health & Medicine Courses,"Sit Less, Get Active",https://classcentral.com/course/get-active-5260
Health & Medicine Courses,COVID-19: What You Need to Know (CME Eligible),https://classcentral.com/course/covid-19-what-you-need-to-know-19270
Health & Medicine Courses,Clinical Terminology for International and U.S. Students,https://classcentral.com/course/clinicalterminology-839
Health & Medicine Courses,COVID-19 Contact Tracing,https://classcentral.com/course/covid-19-contact-tracing-19669
Health & Medicine Courses,Introduction to Dental Medicine,https://classcentral.com/course/dentmedpenn-2902
Business Courses,Presentation skills: Designing Presentation Slides,https://classcentral.com/course/slides-9643
Business Courses,Applied Scrum for Agile Project Management,https://classcentral.com/course/edx-applied-scrum-for-agile-project-management-11917
Business Courses,Excel: Fundamentos y herramientas,https://classcentral.com/course/edx-excel-fundamentos-y-herramientas-2962
Business Courses,Lean Production,https://classcentral.com/course/edx-lean-production-8447
Business Courses,"Six Sigma: Analyze, Improve, Control",https://classcentral.com/course/edx-six-sigma-analyze-improve-control-8452
Business Courses,Agile Leadership Principles and Practices,https://classcentral.com/course/edx-agile-leadership-principles-and-practices-11920
Science Courses,From the Big Bang to Dark Energy,https://classcentral.com/course/bigbang-722
Science Courses,Dog Emotion and Cognition,https://classcentral.com/course/coursera-dog-emotion-and-cognition-3627
Science Courses,Bacterial Genomes II: Accessing and Analysing Microbial Genome Data Using Artemis,https://classcentral.com/course/bacterial-genomes-access-and-analysis-11907
Science Courses,Paleontology: Early Vertebrate Evolution,https://classcentral.com/course/early-vertebrate-evolution-5417
Science Courses,Astronomy: Exploring Time and Space,https://classcentral.com/course/astro-3007
Science Courses,Climate Change Mitigation in Developing Countries,https://classcentral.com/course/climate-change-mitigation-5054
Science Courses,Zoologia,https://classcentral.com/course/edx-zoologia-11407
Engineering Courses,Semiconductor Physics,https://classcentral.com/course/semiconductor-physics-12118
Engineering Courses,Diode - pn Junction and Metal Semiconductor Contact,https://classcentral.com/course/diode-pn-junction-metal-semiconductor-co-12134
Engineering Courses,Transistor - Field Effect Transistor and Bipolar Junction Transistor,https://classcentral.com/course/transistor-field-effect-transistor-bipol-12135
Engineering Courses,工程圖學 2D CAD 專題,https://classcentral.com/course/cad2dpractice-3449
Engineering Courses,工程資訊管理 BIM 塑模,https://classcentral.com/course/bim-sumo-3452
Engineering Courses,Fundamentals of Fluid Power,https://classcentral.com/course/fluidpower-1770
Engineering Courses,工程圖學 2D CAD,https://classcentral.com/course/cad2d-2744
Humanities Courses,Miracles of Human Language: An Introduction to Linguistics,https://classcentral.com/course/humanlanguage-2940
Humanities Courses,Shakespeare Matters,https://classcentral.com/course/edx-shakespeare-matters-8731
Humanities Courses,Success: Practical Thinking Skills,https://classcentral.com/course/edx-success-practical-thinking-skills-8617
Humanities Courses,Moralities of Everyday Life,https://classcentral.com/course/moralities-911
Humanities Courses,Umano Digitale,https://classcentral.com/course/independent-umano-digitale-13499
Humanities Courses,WW1 Heroism: Through Art and Film,https://classcentral.com/course/ww1-heroism-art-film-5014
Humanities Courses,First Step Korean,https://classcentral.com/course/learn-korean-5730
Health & Medicine Courses,Organ Donation: From Death to Life,https://classcentral.com/course/organ-donation-8708
Health & Medicine Courses,Causes of Human Disease: Transmitting and Fighting Infection,https://classcentral.com/course/human-disease-transmitting-and-fighting-infection-9023
Health & Medicine Courses,Becoming a Resilient Person: The Science of Stress Management and Promoting Wellbeing,https://classcentral.com/course/edx-becoming-a-resilient-person-the-science-of-stress-management-and-promoting-wellbeing-1927
Computer Science Courses,Elements of AI,https://classcentral.com/course/independent-elements-of-ai-12469
Business Courses,Introducción a la inversión bursátil,https://classcentral.com/course/edx-introduccion-a-la-inversion-bursatil-5316
Business Courses,Herramientas de la Inteligencia de Negocios,https://classcentral.com/course/edx-herramientas-de-la-inteligencia-de-negocios-10281
Business Courses,Almacenamiento de energía,https://classcentral.com/course/edx-almacenamiento-de-energia-19277
Business Courses,Marketing Digital: Content & Community Manager,https://classcentral.com/course/edx-marketing-digital-content-community-manager-10386
Business Courses,Digital Marketing,https://classcentral.com/course/swayam-digital-marketing-14006
Business Courses,Marketing in a Digital World,https://classcentral.com/course/dmdigitalworld-2750
Business Courses,Introducción a la gestión de proyectos,https://classcentral.com/course/edx-introduccion-a-la-gestion-de-proyectos-4870
Business Courses,"Agile Process, Project, and Program Controls",https://classcentral.com/course/edx-agile-process-project-and-program-controls-11921
Science Courses,Mathematical Biostatistics Boot Camp 1,https://classcentral.com/course/biostats-596
Science Courses,Algorithms for DNA Sequencing,https://classcentral.com/course/ads1-3433
Engineering Courses,工程圖學 3D CAD 專題,https://classcentral.com/course/cad3d-2745
Engineering Courses,Sistemas Digitales: De las puertas lógicas al procesador,https://classcentral.com/course/sistemas-digitales-1457
Engineering Courses,Comprendre les Microcontroleurs,https://classcentral.com/course/microcontroleurs-1238
Engineering Courses,工程資訊管理 BIM 應用,https://classcentral.com/course/bim-yingyong-4517
Engineering Courses,工程資訊管理 BIM 基礎,https://classcentral.com/course/jianzhu-zixun-jianmo-4360
Humanities Courses,Grammar and Punctuation,https://classcentral.com/course/grammar-punctuation-4236
Humanities Courses,"The Bible's Prehistory, Purpose, and Political Future",https://classcentral.com/course/biblefuture-1406
Humanities Courses,"Philosophy, Science and Religion: Religion and Science",https://classcentral.com/course/philosophy-science-religion-3-10623
Computer Science Courses,Machine Learning,https://classcentral.com/course/machine-learning-835
Computer Science Courses,Unlocking Information Security I: From Cryptography to Buffer Overflows,https://classcentral.com/course/edx-unlocking-information-security-part-i-16964
Computer Science Courses,Cyber Security,https://classcentral.com/course/swayam-cyber-security-13978
Computer Science Courses,"Information Systems Auditing, Controls and Assurance",https://classcentral.com/course/information-systems-audit-17979
Computer Science Courses,Introduction to Computer Science and Programming Using Python,https://classcentral.com/course/edx-introduction-to-computer-science-and-programming-using-python-1341
Business Courses,Estadística Aplicada a los Negocios,https://classcentral.com/course/edx-estadistica-aplicada-a-los-negocios-10270
Business Courses,Sprint Planning for Faster Agile Team Delivery,https://classcentral.com/course/edx-sprint-planning-for-faster-agile-team-delivery-11918
Business Courses,Protecting Business Innovations via Patent,https://classcentral.com/course/protect-business-innovations-patent-10382
Business Courses,Diseña presentaciones eficaces con Powerpoint,https://classcentral.com/course/edx-disena-presentaciones-eficaces-con-powerpoint-8673
Business Courses,Preparing to Manage Human Resources,https://classcentral.com/course/managing-human-resources-5462
Computer Science Courses,CS50's Introduction to Computer Science,https://classcentral.com/course/edx-cs50-s-introduction-to-computer-science-442
Computer Science Courses,Machine Learning for Musicians and Artists,https://classcentral.com/course/kadenze-machine-learning-for-musicians-and-artists-3768
Computer Science Courses,"Divide and Conquer, Sorting and Searching, and Randomized Algorithms",https://classcentral.com/course/algorithms-divide-conquer-374
Computer Science Courses,Functional Programming Principles in Scala,https://classcentral.com/course/progfun-422
Business Courses,Agile Innovation and Problem Solving Skills,https://classcentral.com/course/edx-agile-innovation-and-problem-solving-skills-11919
Business Courses,Análisis estadístico con Excel,https://classcentral.com/course/edx-analisis-estadistico-con-excel-13320
Business Courses,Sustainable Tourism: Society & Environmental Aspects,https://classcentral.com/course/edx-sustainable-tourism-society-environmental-aspects-10356
Business Courses,Green Business Strategy,https://classcentral.com/course/green-business-strategy-12644
Business Courses,ODS en la Agenda 2030 de las Naciones Unidas: Retos de los Objetivos de Desarrollo Sostenible,https://classcentral.com/course/edx-ods-en-la-agenda-2030-de-las-naciones-unidas-retos-de-los-objetivos-de-desarrollo-sostenible-9740
Business Courses,FinTech Foundations and Overview,https://classcentral.com/course/fintech-11193
Computer Science Courses,Introduction to Cyber Security,https://classcentral.com/course/swayam-introduction-to-cyber-security-14116
Computer Science Courses,"Algorithms, Part I",https://classcentral.com/course/algs4partI-339
Computer Science Courses,Cryptography I,https://classcentral.com/course/crypto-616
Computer Science Courses,Transport Systems: Global Issues and Future Innovations,https://classcentral.com/course/transport-systems-global-issues-and-future-innova-12705
Business Courses,Introduction to Marketing,https://classcentral.com/course/whartonmarketing-1137
Business Courses,Starting a Business 1: Vision and Opportunity,https://classcentral.com/course/starting-a-business-1-5007
Business Courses,Excel avanzado: importación y análisis de datos,https://classcentral.com/course/edx-excel-avanzado-importacion-y-analisis-de-datos-10329
Business Courses,"Accounting, Business and Society:  The Multi-faceted Role of Accounting",https://classcentral.com/course/accounting-business-society-12434
Business Courses,Introduction to Financial Accounting,https://classcentral.com/course/whartonaccounting-769
Business Courses,Facebook Ads: Cómo utilizar el poder de la publicidad en Facebook,https://classcentral.com/course/edx-facebook-ads-como-utilizar-el-poder-de-la-publicidad-en-facebook-10387
Computer Science Courses,Computational Social Science Methods,https://classcentral.com/course/computational-social-science-methods-17299
Computer Science Courses,Functional Program Design in Scala,https://classcentral.com/course/progfun2-1186
Computer Science Courses,Machine Learning Foundations: A Case Study Approach,https://classcentral.com/course/ml-foundations-4352
Computer Science Courses,Unlocking Information Security II: An Internet Perspective,https://classcentral.com/course/edx-unlocking-information-security-part-ii-16965
Business Courses,Results-Based Project Management: Monitoring and Evaluation,https://classcentral.com/course/edx-results-based-project-management-monitoring-and-evaluation-6480
Business Courses,Planning for Monitoring and Evaluation,https://classcentral.com/course/independent-planning-for-monitoring-and-evaluation-11965
Business Courses,Liderazgo para mandos intermedios,https://classcentral.com/course/edx-liderazgo-para-mandos-intermedios-7232
Business Courses,Product Management Fundamentals,https://classcentral.com/course/edx-product-management-fundamentals-19098
Business Courses,FinTech Risk Management,https://classcentral.com/course/fintech-risk-management-12007
Business Courses,FinTech Security and Regulation (RegTech),https://classcentral.com/course/regtech-11726
Computer Science Courses,"Internet History, Technology, and Security",https://classcentral.com/course/insidetheinternet-335
Computer Science Courses,Introduction to Linux,https://classcentral.com/course/edx-introduction-to-linux-1857
Computer Science Courses,Principles of Computing (Part 1),https://classcentral.com/course/principlescomputing1-1724
Computer Science Courses,Fundamentos TIC para profesionales de negocios: Hardware,https://classcentral.com/course/edx-fundamentos-tic-para-profesionales-de-negocios-hardware-8086
Computer Science Courses,CS188.1x: Artificial Intelligence,https://classcentral.com/course/edx-cs188-1x-artificial-intelligence-445
Computer Science Courses,Software Security,https://classcentral.com/course/software-security-1728
